,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
6258,18,17,71,44,17,False
6259,14,12,32,22,7,False
6260,16,30,81,65,11,False
6261,8,9,18,14,3,False
6262,11,17,31,26,7,False
6263,11,17,31,26,7,False
6264,7,7,14,14,3,False
6265,16,9,29,16,5,False
6266,24,27,118,92,23,False
6267,29,28,126,96,23,False
6268,27,41,214,170,31,False
6269,23,31,189,166,35,False
6270,12,19,51,41,11,False
6271,11,18,48,39,11,False
6273,13,5,54,28,21,False
6274,7,2,11,2,1,False
6275,23,20,172,101,25,False
6276,20,21,123,74,17,False
6277,20,16,60,38,13,False
6279,20,18,93,57,17,False
6280,21,20,112,69,21,False
6284,23,17,149,45,11,False
6285,13,6,27,15,5,False
6286,12,6,25,15,5,False
6288,11,16,60,46,5,False
6289,20,14,71,42,13,False
6290,25,31,190,137,29,False
6291,15,25,92,75,23,False
6292,22,19,108,76,31,False
6293,14,16,33,31,7,False
6294,17,16,40,37,9,False
6296,12,10,24,22,7,False
6297,11,10,22,19,7,False
6298,22,15,96,60,11,False
6299,12,9,22,17,5,False
6300,7,5,10,10,3,False
6302,23,17,151,46,11,False
6303,6,5,11,9,1,False
6304,22,20,86,59,11,False
6305,13,9,53,38,9,False
6306,15,12,42,32,9,False
6307,15,13,86,57,11,False
6308,12,6,25,14,5,False
6309,22,34,121,85,21,False
6310,22,49,205,139,25,False
6311,12,10,34,30,5,False
6313,19,17,90,74,23,False
6314,4,6,8,8,1,False
6316,22,80,324,238,69,False
6317,5,7,9,8,1,False
6318,11,43,76,70,1,False
6320,9,21,33,24,3,False
6321,14,40,73,48,13,False
6322,11,16,38,19,9,False
6323,13,26,52,35,13,False
6324,5,6,10,6,1,False
6325,0,0,0,0,11,False
6326,11,23,48,29,13,False
6327,7,17,25,20,3,False
6328,11,24,42,25,5,False
6329,18,13,57,33,17,False
6330,0,0,0,0,25,False
6331,13,15,39,32,11,False
6332,11,12,29,19,1,False
6333,17,18,49,38,5,False
6334,13,18,67,37,9,False
6336,15,12,36,29,9,False
6337,15,12,37,29,9,False
6338,7,7,14,9,1,False
6340,18,25,43,26,14,False
6341,12,7,29,16,5,False
6342,17,11,77,36,19,False
6343,16,11,76,35,19,False
6344,17,35,123,82,7,False
6348,15,9,31,17,5,False
6349,14,18,52,29,3,False
6352,13,16,63,38,9,False
6353,14,19,33,20,11,False
6354,15,20,35,20,11,False
6355,17,10,89,52,21,False
6356,16,10,84,47,21,False
6357,19,14,48,26,7,False
6358,14,17,31,18,10,False
6359,16,30,102,66,13,False
6360,19,25,47,26,14,False
6362,13,17,38,24,3,False
6363,0,0,0,0,7,False
6364,11,7,20,9,7,False
6365,0,0,0,0,19,False
6366,4,3,5,4,1,False
6367,0,0,0,0,77,False
6370,12,16,50,33,4,False
6371,0,0,0,0,20,False
6372,11,6,20,13,7,False
6373,14,16,30,19,3,False
6375,7,3,13,8,3,False
6376,21,19,84,51,13,False
6377,17,10,29,21,7,False
6378,15,15,47,36,15,False
6379,20,22,85,57,21,False
6380,15,21,54,45,7,False
6381,11,6,26,18,5,False
6383,11,8,28,19,13,False
6384,23,23,79,67,21,False
6385,3,1,3,1,1,False
6387,4,3,5,4,1,False
6388,12,6,23,16,11,False
6389,0,0,0,0,27,False
6390,18,16,74,46,17,False
6391,21,18,64,49,15,False
6392,25,21,111,80,25,False
6393,10,5,22,14,5,False
6394,17,18,63,45,17,False
6395,23,17,148,45,11,False
6397,0,0,0,0,9,False
6398,13,9,32,19,5,False
6399,14,6,34,19,13,False
6401,6,5,7,5,1,False
6404,6,8,34,22,1,False
6405,14,9,33,17,7,False
6406,14,8,42,26,5,False
6407,7,3,8,3,1,False
6408,13,9,130,98,25,False
6409,8,13,36,27,11,False
6410,8,7,36,21,3,False
6411,7,6,11,8,3,False
6412,10,15,53,35,5,False
6413,20,25,105,59,4,False
6415,16,36,90,78,11,False
6416,15,21,53,40,11,False
6417,41,73,282,149,33,False
6418,12,18,71,68,17,False
6419,15,16,42,29,5,False
6420,7,7,8,7,1,False
6421,16,11,54,31,17,False
6423,13,10,54,30,9,False
6424,11,16,39,31,7,False
6425,12,13,24,17,5,False
6426,13,6,49,16,7,False
6428,7,6,15,10,9,False
6429,13,14,32,21,5,False
6430,9,9,38,18,1,False
6431,22,35,111,70,19,False
6432,18,20,60,34,11,False
6433,14,8,23,11,3,False
6434,12,8,27,12,5,False
6435,13,7,21,10,3,False
6436,18,17,43,22,7,False
6437,13,7,21,10,3,False
6438,11,5,24,11,9,False
6439,12,9,29,12,5,False
6440,13,10,37,22,9,False
6443,6,10,13,11,1,False
6445,12,10,19,15,5,False
6446,3,1,3,1,1,False
6449,20,92,448,311,29,False
6450,12,10,20,15,5,False
6451,16,18,75,58,21,False
6452,6,5,9,6,1,False
6453,5,3,10,3,3,False
6454,26,40,240,165,25,False
6455,5,3,6,4,3,False
6456,16,15,44,30,5,False
6457,14,14,23,19,5,False
6458,19,9,41,23,9,False
6459,15,11,31,21,5,False
6460,17,8,33,19,9,False
6461,13,15,69,49,37,False
6462,21,59,263,208,57,False
6463,21,48,225,181,51,False
6464,21,54,297,239,75,False
6465,44,94,618,371,120,False
6466,45,87,463,288,74,False
6467,44,92,635,381,128,False
6468,6,8,13,8,3,False
6469,14,78,127,120,5,False
6470,22,93,384,258,17,False
6471,21,39,111,70,26,False
6472,28,56,172,101,28,False
6475,16,15,52,36,11,False
6477,12,11,35,20,3,False
6480,19,26,76,50,9,False
6481,12,9,48,22,5,False
6482,5,7,10,7,3,False
6483,12,13,41,25,9,False
6486,10,4,75,24,9,False
6487,0,0,0,0,65,False
6491,6,8,11,8,3,False
6492,0,0,0,0,37,False
6493,18,14,36,31,9,False
6494,18,17,41,38,11,False
6495,19,29,117,80,17,False
6496,5,6,9,8,1,False
6497,17,17,79,50,17,False
6498,13,16,64,43,11,False
6499,8,2,19,6,3,False
6501,12,29,90,76,15,False
6502,6,11,25,19,5,False
6503,16,21,82,64,23,False
6504,15,21,70,55,15,False
6505,21,32,121,83,19,False
6506,20,19,77,57,23,False
6507,0,0,0,0,11,False
6508,16,15,49,24,9,False
6509,6,6,8,6,3,False
6510,0,0,0,0,11,False
6511,0,0,0,0,9,False
6513,19,17,79,54,19,False
6514,13,10,33,19,3,False
6515,17,10,46,19,3,False
6516,19,38,178,116,23,False
6517,10,7,27,14,3,False
6518,10,7,25,14,9,False
6519,8,4,14,6,3,False
6521,12,12,48,39,11,False
6522,9,2,12,4,1,False
6523,6,5,29,15,1,False
6524,7,7,15,14,3,False
6527,7,7,15,14,3,False
6528,10,29,81,68,5,False
6529,21,52,141,119,41,False
6530,9,9,25,16,1,False
6531,0,0,0,0,13,False
6532,0,0,0,0,7,False
6533,12,7,21,11,3,False
6534,9,6,20,10,7,False
6535,6,5,11,6,3,False
6537,12,9,30,16,11,False
6538,12,7,34,23,9,False
6539,6,7,11,8,1,False
6540,6,11,28,25,1,False
6541,21,14,127,67,29,False
6543,0,0,0,0,9,False
6544,0,0,0,0,7,False
6545,14,11,49,31,11,False
6547,16,9,76,33,11,False
6549,9,7,14,13,5,False
6551,0,0,0,0,11,False
6552,6,8,18,15,3,False
6553,13,9,36,13,5,False
6554,15,11,33,23,9,False
6555,13,14,30,24,13,False
6556,21,27,167,107,27,False
6557,19,17,104,53,11,False
6558,19,17,100,53,11,False
6559,21,21,90,47,11,False
6560,9,8,30,18,3,False
6563,9,23,109,75,9,False
6565,22,31,157,101,13,False
6566,17,12,44,22,7,False
6567,0,0,0,0,15,False
6568,14,37,73,61,5,False
6569,9,25,46,44,5,False
6570,11,14,36,24,3,False
6571,9,14,22,18,3,False
6572,11,19,32,26,5,False
6573,16,40,99,78,9,False
6574,16,33,76,54,9,False
6575,8,17,27,22,3,False
6576,9,17,21,18,3,False
6577,9,12,19,15,3,False
6579,11,20,34,29,3,False
6580,7,18,27,25,3,False
6581,6,5,8,6,3,False
6582,20,64,149,130,9,False
6583,15,43,86,61,13,False
6585,5,5,7,5,1,False
6586,5,5,7,5,1,False
6588,4,16,19,17,1,False
6589,4,16,19,17,1,False
6591,4,17,20,18,1,False
6592,4,17,20,18,1,False
6593,12,20,46,34,7,False
6594,7,15,18,17,3,False
6595,17,37,113,74,7,False
6596,17,33,97,62,7,False
6597,18,43,124,82,5,False
6599,6,6,15,13,3,False
6601,15,19,49,33,5,False
6602,17,19,68,46,9,False
6603,16,37,117,95,19,False
6606,13,17,26,21,5,False
6607,10,18,39,38,3,False
6608,9,12,50,40,1,False
6609,9,11,46,37,1,False
6610,4,8,10,8,1,False
6611,5,10,13,10,1,False
6612,7,8,12,8,1,False
6613,10,13,35,32,3,False
6615,13,19,39,33,9,False
6616,4,10,11,10,1,False
6617,5,8,11,9,1,False
6619,12,25,49,43,13,False
6621,5,9,11,10,1,False
6622,5,5,9,6,1,False
6623,7,11,14,11,3,False
6626,4,2,5,2,1,False
6628,7,10,14,11,3,False
6630,24,28,131,92,27,False
6631,18,28,81,53,6,False
6632,6,14,23,20,3,False
6633,7,9,13,10,3,False
6634,7,15,23,21,3,False
6635,4,7,9,7,1,False
6636,15,13,32,17,5,False
6637,8,7,11,7,5,False
6639,5,5,6,5,1,False
6641,11,9,23,15,5,False
6642,9,13,18,14,3,False
6643,13,9,23,18,5,False
6644,11,13,19,14,3,False
6645,7,10,14,11,3,False
6647,10,8,13,8,3,False
6648,9,13,22,16,5,False
6666,10,10,25,17,3,False
6667,15,18,47,31,7,False
6669,5,10,13,10,1,False
6670,4,10,12,10,1,False
6671,18,22,62,41,11,False
6679,4,3,6,3,1,False
6680,3,3,5,3,1,False
6682,11,4,16,10,5,False
6684,4,8,15,10,7,False
6685,28,26,142,99,25,False
6686,15,15,47,30,14,False
6687,15,15,55,30,14,False
6688,11,11,26,16,5,False
6689,10,12,27,19,3,False
6690,8,12,19,16,3,False
6692,12,13,21,14,3,False
6698,12,7,20,14,5,False
6700,9,14,22,19,3,False
6701,8,13,19,16,3,False
6703,0,0,0,0,7,False
6704,17,19,42,30,7,False
6705,16,22,41,30,7,False
6706,9,15,24,19,3,False
6707,16,19,76,51,13,False
6708,18,21,68,51,7,False
6710,10,12,23,18,3,False
6711,10,9,14,9,3,False
6712,13,12,38,22,7,False
6713,13,13,28,17,5,False
6714,12,12,25,15,5,False
6715,14,19,70,45,11,False
6716,7,4,7,4,1,False
6718,12,7,22,14,5,False
6719,6,3,8,3,1,False
6720,7,5,9,9,3,False
6721,17,12,148,96,19,False
6722,17,70,147,119,15,False
6723,0,0,0,0,87,False
6724,7,6,11,8,3,False
6725,11,12,35,17,7,False
6726,9,4,16,6,1,False
6727,19,15,78,42,11,False
6728,11,12,28,27,7,False
6729,6,6,11,14,5,False
6730,20,18,92,51,15,False
6731,18,15,71,33,7,False
6732,22,17,85,44,15,False
6733,16,13,77,49,27,False
6734,8,4,26,12,3,False
6736,0,0,0,0,3,False
6737,0,0,0,0,19,False
6738,0,0,0,0,13,False
6739,16,13,39,24,11,False
6740,0,0,0,0,9,False
6741,17,12,44,27,11,False
6742,17,11,40,22,9,False
6743,19,28,136,91,29,False
6744,8,12,35,27,9,False
6747,12,11,38,22,11,False
6749,15,8,170,85,1,False
6750,21,30,311,152,29,False
6751,18,15,59,37,3,False
6752,10,5,15,8,1,False
6753,10,6,21,13,1,False
6754,10,9,30,27,3,False
6755,15,25,99,65,3,False
6756,7,10,33,30,1,False
6757,14,6,115,56,3,False
6758,14,6,153,74,3,False
6760,14,6,134,65,3,False
6763,12,17,37,26,7,False
6764,14,16,52,36,3,False
6765,14,14,43,29,3,False
6766,8,8,18,13,3,False
6769,11,8,28,22,5,False
6770,5,12,16,14,1,False
6771,17,46,308,248,11,False
6775,7,7,12,11,3,False
6777,0,0,0,0,7,False
6778,11,20,69,42,13,False
6779,22,32,148,96,19,False
6780,0,0,0,0,7,False
6781,21,34,140,119,19,False
6783,0,0,0,0,7,False
6784,12,11,37,21,5,False
6785,17,18,74,43,9,False
6786,13,17,33,23,3,False
6787,16,14,41,28,11,False
6788,0,0,0,0,11,False
6789,21,51,184,133,21,False
6790,9,11,21,16,3,False
6791,16,23,57,42,7,False
6792,10,13,26,18,1,False
6793,5,10,11,12,1,False
6794,18,24,74,55,15,False
6795,25,50,325,182,63,False
6797,11,19,38,27,1,False
6798,28,51,241,177,30,False
6799,23,59,326,243,59,False
6800,12,26,44,41,3,False
6801,10,21,57,39,1,False
6802,13,18,36,36,5,False
6803,10,11,19,13,3,False
6804,14,17,48,30,5,False
6805,17,17,85,39,13,False
6806,18,24,317,126,33,False
6809,7,5,8,6,1,False
6810,7,6,13,6,1,False
6811,7,7,15,7,1,False
6812,8,9,15,9,5,False
6813,16,11,28,20,7,False
6814,17,12,29,21,7,False
6815,16,12,29,21,7,False
6816,23,31,131,95,16,False
6818,11,21,37,34,5,False
6820,11,11,42,29,5,False
6821,15,29,123,87,13,False
6822,13,8,34,19,21,False
6824,13,7,20,9,7,False
6825,10,12,47,25,5,False
6826,17,21,57,31,21,False
6827,13,17,31,25,13,False
6828,10,27,62,53,5,False
6829,20,54,187,137,61,False
6830,0,0,0,0,5,False
6831,25,30,68,49,7,False
6832,0,0,0,0,5,False
6833,23,26,58,41,7,False
6834,20,16,58,31,5,False
6835,11,7,18,10,7,False
6836,19,17,58,36,9,False
6837,11,6,17,7,5,False
6838,12,7,23,8,7,False
6839,22,18,146,90,19,False
6840,5,1,6,2,1,False
6842,11,4,31,14,13,False
6843,4,2,7,4,1,False
6844,13,18,76,50,9,False
6845,8,4,26,12,1,False
6846,22,27,216,137,37,False
6847,23,27,206,130,35,False
6848,21,19,109,71,15,False
6849,23,19,137,87,19,False
6850,25,59,214,166,39,False
6851,15,22,77,55,13,False
6852,17,27,94,67,17,False
6853,10,20,44,36,5,False
6855,24,13,103,38,13,False
6856,15,7,29,12,7,False
6858,25,11,87,33,5,False
6859,20,12,60,42,15,False
6860,16,26,112,79,29,False
6861,17,34,157,111,37,False
6862,0,0,0,0,5,False
6863,14,11,23,14,7,False
6864,7,8,13,10,1,False
6865,5,2,8,5,1,False
6866,7,6,12,8,1,False
6867,13,9,93,51,3,False
6868,15,10,105,32,5,False
6869,14,12,28,17,7,False
6870,6,4,7,5,1,False
6871,8,4,12,6,3,False
6872,20,27,113,77,13,False
6873,6,7,7,7,3,False
6874,21,10,61,34,17,False
6876,3,6,11,8,1,False
6877,10,6,17,6,7,False
6879,16,14,60,36,13,False
6880,16,16,48,31,7,False
6881,3,4,7,5,1,False
6882,9,4,14,8,3,False
6883,7,3,17,7,1,False
6884,11,25,88,68,23,False
6887,0,0,0,0,11,False
6888,4,3,5,3,3,False
6889,8,3,27,11,1,False
6891,15,43,139,103,19,False
6893,27,113,275,220,31,False
6894,16,40,91,81,9,False
6895,12,32,151,117,7,False
6896,12,31,146,113,7,False
6897,20,15,81,37,12,False
6898,17,20,79,42,15,False
6899,23,21,106,55,18,False
6900,13,28,130,74,5,False
6901,7,9,18,11,5,False
6902,7,13,19,17,3,False
6903,7,14,18,17,3,False
6904,7,16,25,21,5,False
6906,13,12,31,16,3,False
6907,11,10,22,13,1,False
6909,8,4,14,6,3,False
6910,9,21,35,29,1,False
6911,0,0,0,0,21,False
6912,0,0,0,0,25,False
6914,0,0,0,0,17,False
6915,14,33,118,100,21,False
6916,10,10,31,24,5,False
6917,6,6,12,9,1,False
6918,6,6,11,11,3,False
6919,11,12,26,22,5,False
6920,0,0,0,0,25,False
6921,17,15,49,32,7,False
6922,10,6,16,11,3,False
6923,10,5,10,8,3,False
6924,11,5,13,9,3,False
6925,11,6,12,9,3,False
6926,9,9,20,20,5,False
6927,20,26,105,69,7,False
6928,17,49,200,136,11,False
6929,0,0,0,0,11,False
6931,0,0,0,0,17,False
6932,0,0,0,0,5,False
6933,0,0,0,0,10,False
6934,8,5,15,9,1,False
6935,7,18,45,36,1,False
6936,43,114,336,259,38,False
6937,19,28,59,28,15,False
6938,15,26,85,65,9,False
6939,9,21,54,44,5,False
6940,9,15,42,32,5,False
6943,11,10,18,16,5,False
6944,0,0,0,0,5,False
6945,4,4,5,4,1,False
6946,9,16,23,21,1,False
6947,14,34,128,101,11,False
6948,7,15,40,31,1,False
6949,0,0,0,0,19,False
6950,0,0,0,0,21,False
6952,17,48,160,133,3,False
6953,8,6,17,10,1,False
6954,0,0,0,0,3,False
6955,0,0,0,0,1,False
6956,8,61,172,159,1,False
6958,4,7,9,8,1,False
6959,6,11,19,18,3,False
6960,12,12,33,25,5,False
6961,13,13,54,38,11,False
6962,9,5,11,6,5,False
6963,16,37,125,101,17,False
6964,0,0,0,0,9,False
6966,6,4,12,7,1,False
6967,8,6,14,10,3,False
6968,5,12,25,21,1,False
6969,20,22,66,51,11,False
6970,9,6,11,8,5,False
6972,14,28,75,56,9,False
6973,12,22,57,42,7,False
6974,16,34,93,70,11,False
6975,7,10,21,17,1,False
6976,12,12,24,17,3,False
6977,31,44,177,106,25,False
6978,8,12,23,18,3,False
6981,7,4,8,5,3,False
6982,12,15,24,20,5,False
6983,7,10,28,20,1,False
6984,12,18,50,44,9,False
6985,5,3,13,7,1,False
6986,7,6,22,16,3,False
6987,0,0,0,0,3,False
6988,11,18,80,61,7,False
6989,10,44,138,137,3,False
6990,0,0,0,0,15,False
6991,14,18,31,28,5,False
6992,13,20,238,126,5,False
6993,6,13,30,26,1,False
6994,11,20,73,57,7,False
6995,7,15,30,26,1,False
6996,7,12,20,17,1,False
6997,9,25,45,41,5,False
6998,0,0,0,0,17,False
6999,0,0,0,0,15,False
7000,13,28,87,66,23,False
7002,6,35,102,100,3,False
7004,17,24,115,104,27,False
7005,4,28,73,72,1,False
7006,6,3,39,14,1,False
7007,6,8,10,8,1,False
7008,9,11,20,19,3,False
7009,6,16,30,29,3,False
7010,9,29,170,145,19,False
7011,10,19,55,45,5,False
7012,8,18,40,40,7,False
7013,18,29,144,89,23,False
7014,12,9,25,18,5,False
7015,20,22,60,45,11,False
7016,0,0,0,0,11,False
7018,10,18,59,50,3,False
7019,10,11,23,15,3,False
7020,15,16,37,32,9,False
7021,9,5,10,9,3,False
7025,10,11,21,15,3,False
7030,15,18,48,42,11,False
7032,16,16,52,43,11,False
7033,9,10,20,19,3,False
7034,10,11,29,24,9,False
7035,10,8,17,10,5,False
7037,6,4,68,25,1,False
7038,18,35,101,77,5,False
7039,20,25,100,76,15,False
7040,14,29,92,72,17,False
7042,4,5,6,5,1,False
7043,7,9,16,13,1,False
7044,7,13,22,17,1,False
7045,8,8,12,8,1,False
7046,3,5,7,6,1,False
7047,3,11,19,18,1,False
7048,3,11,19,18,1,False
7050,7,6,9,6,1,False
7051,7,12,29,25,7,False
7052,25,77,1046,652,152,False
7053,47,100,704,511,106,False
7054,7,19,30,29,3,False
7055,8,27,44,39,7,False
7056,13,26,75,57,9,False
7057,9,14,31,24,3,False
7059,9,5,11,9,3,False
7061,20,30,178,102,35,False
7062,15,16,54,32,9,False
7063,16,21,64,38,9,False
7064,18,20,47,28,9,False
7065,10,12,20,13,3,False
7066,14,31,141,89,39,False
7067,16,26,107,65,1,False
7068,14,16,32,18,5,False
7069,14,12,47,22,1,False
7070,8,15,21,16,3,False
7071,6,9,16,11,1,False
7072,13,23,47,39,7,False
7073,8,17,27,25,1,False
7074,8,10,28,17,5,False
7075,17,19,42,31,5,False
7076,7,3,8,3,1,False
7077,16,21,52,36,5,False
7078,6,6,10,8,1,False
7079,33,55,123,74,26,False
7080,15,14,75,35,7,False
7081,7,9,17,15,1,False
7082,17,20,40,31,5,False
7083,11,16,30,24,3,False
7084,8,5,12,6,3,False
7085,14,12,23,15,5,False
7086,16,23,61,47,9,False
7087,17,18,73,52,9,False
7088,17,38,115,88,9,False
7089,11,8,24,13,3,False
7090,13,15,35,25,1,False
7091,7,4,10,5,1,False
7092,13,16,36,26,1,False
7093,9,8,18,11,1,False
7094,9,9,18,15,1,False
7095,30,42,107,60,21,False
7096,15,15,68,38,7,False
7097,6,6,11,8,1,False
7098,13,16,34,25,1,False
7099,10,17,41,29,3,False
7100,9,7,16,9,3,False
7101,13,13,27,17,5,False
7102,14,22,60,47,7,False
7103,27,100,430,316,61,False
7104,9,21,92,61,1,False
7105,7,6,9,7,1,False
7106,19,14,33,22,7,False
7107,13,13,25,20,3,False
7108,6,5,12,6,3,False
7109,6,4,8,5,3,False
7110,16,22,69,35,7,False
7111,16,22,65,33,7,False
7112,6,6,35,20,3,False
7113,16,24,50,42,5,False
7114,27,91,485,322,65,False
7115,17,35,86,62,13,False
7116,9,15,26,21,5,False
7118,8,15,20,18,3,False
7119,6,8,10,8,3,False
7120,14,19,38,26,3,False
7123,9,11,18,15,3,False
7125,16,25,66,48,11,False
7126,12,18,39,26,5,False
7127,10,14,25,20,3,False
7128,8,13,20,17,3,False
7129,15,23,52,36,3,False
7130,25,59,243,150,19,False
7131,12,24,61,42,7,False
7132,20,24,83,68,9,False
7133,18,21,59,38,9,False
7134,15,19,60,39,5,False
7135,6,13,32,25,11,False
7136,12,14,59,31,15,False
7137,12,10,50,23,5,False
7138,6,4,8,6,3,False
7139,5,6,7,6,3,False
7140,19,23,77,52,15,False
7141,23,35,130,103,15,False
7142,5,8,11,9,1,False
7143,15,29,57,49,5,False
7144,1,0,1,0,1,False
7145,10,7,17,10,3,False
7146,13,13,39,22,3,False
7147,19,30,116,65,25,False
7148,16,23,143,117,7,False
7149,21,47,197,140,15,False
7151,13,23,44,36,9,False
7152,22,24,129,89,15,False
7153,13,12,28,23,9,False
7154,19,25,84,51,15,False
7155,17,26,83,48,5,False
7156,15,12,32,16,10,False
7157,11,15,26,24,7,False
7158,17,31,79,52,21,False
7159,12,23,84,58,1,False
7161,6,4,8,5,3,False
7162,12,21,54,39,11,False
7163,20,41,169,121,11,False
7164,19,15,53,28,12,False
7166,12,19,76,54,5,False
7167,22,37,188,113,35,False
7168,12,14,34,22,3,False
7169,13,9,37,16,5,False
7171,14,26,92,62,5,False
7173,20,29,97,74,19,False
7174,21,37,230,153,38,False
7175,0,0,0,0,15,False
7176,17,15,82,48,19,False
7180,1,0,1,0,1,False
7182,12,14,49,34,7,False
7183,11,7,53,26,7,False
7184,4,6,7,6,1,False
7185,6,2,16,6,1,False
7186,0,0,0,0,21,False
7188,10,7,19,8,1,False
7190,0,0,0,0,5,False
7191,10,6,11,7,3,False
7192,20,38,167,114,15,False
7194,35,76,606,444,47,False
7195,16,33,117,95,7,False
7196,16,36,124,107,7,False
7197,23,60,265,203,10,False
7198,13,17,47,35,11,False
7199,14,13,35,19,5,False
7200,15,19,65,42,17,False
7201,11,3,18,6,3,False
7202,4,11,13,12,1,False
7204,5,9,14,13,1,False
7205,4,2,6,4,1,False
7206,6,3,10,6,1,False
7207,16,22,91,50,11,False
7208,14,24,65,38,3,False
7209,10,22,62,63,5,False
7210,8,10,24,17,1,False
7211,25,42,363,205,25,False
7212,6,8,11,9,3,False
7213,5,4,5,4,1,False
7214,5,1,5,1,1,False
7215,1,0,1,0,1,False
7216,17,15,57,27,3,False
7217,19,43,257,226,21,False
7219,11,18,42,30,11,False
7220,4,9,11,9,1,False
7221,10,12,26,15,5,False
7222,10,12,27,15,5,False
7223,4,10,11,10,1,False
7226,11,18,43,30,11,False
7228,10,12,26,15,5,False
7229,8,11,19,12,3,False
7230,10,13,28,17,5,False
7231,11,14,36,19,7,False
7233,15,19,86,46,11,False
7234,12,7,19,9,5,False
7235,4,8,9,8,1,False
7236,12,19,42,33,3,False
7237,10,20,82,77,5,False
7238,17,16,67,32,7,False
7240,15,20,82,52,9,False
7241,13,17,63,41,7,False
7242,15,15,74,60,17,False
7243,8,12,17,14,1,False
7244,16,23,80,69,21,False
7245,15,11,45,24,9,False
7246,14,11,46,31,7,False
7248,19,13,52,38,11,False
7249,17,9,64,33,11,False
7251,17,18,83,55,13,False
7253,14,11,25,21,5,False
7254,20,10,56,43,11,False
7255,17,19,71,58,19,False
7256,21,16,97,60,21,False
7259,14,15,30,22,5,False
7260,13,11,33,23,7,False
7261,23,22,153,116,33,False
7262,18,19,79,63,19,False
7263,16,21,107,67,15,False
7264,15,20,106,68,17,False
7265,13,15,47,30,7,False
7266,17,11,82,38,13,False
7267,12,6,65,30,11,False
7268,11,5,20,13,9,False
7269,13,13,35,23,1,False
7270,26,29,385,249,71,False
7271,7,9,17,12,3,False
7273,26,27,332,166,59,False
7274,26,30,384,249,71,False
7275,14,15,68,40,17,False
7276,14,15,68,40,17,False
7277,26,31,407,262,71,False
7279,18,13,43,22,7,False
7281,14,15,68,40,17,False
7282,14,16,70,42,17,False
7283,31,53,215,139,50,False
7284,3,6,9,7,1,False
7285,4,3,5,4,1,False
7286,5,10,12,11,1,False
7287,7,7,13,7,1,False
7289,9,13,25,19,5,False
7290,15,11,41,34,5,False
7291,6,7,11,10,3,False
7292,14,12,46,20,3,False
7293,10,10,27,12,5,False
7294,11,11,26,16,7,False
7295,4,5,8,7,1,False
7296,14,15,33,24,11,False
7297,8,7,17,9,1,False
7298,14,14,28,20,9,False
7300,6,4,11,6,3,False
7301,16,14,45,25,11,False
7302,13,15,30,25,3,False
7303,17,29,285,147,67,False
7304,25,60,308,206,77,False
7305,0,0,0,0,73,False
7306,15,36,102,76,23,False
7307,0,0,0,0,5,False
7308,11,24,38,31,5,False
7309,10,9,21,15,5,False
7312,20,29,107,84,19,False
7314,10,9,21,13,3,False
7317,8,5,10,5,1,False
7319,16,27,48,38,9,False
7320,16,27,48,38,9,False
7321,22,81,1598,845,45,False
7322,9,10,27,15,5,False
7323,33,89,963,746,87,False
7325,21,66,439,282,131,False
7326,14,18,48,32,5,False
7327,12,20,39,30,5,False
7328,17,22,60,41,7,False
7330,16,52,269,181,79,False
7332,11,10,23,20,7,False
7333,10,15,28,25,7,False
7334,10,17,32,27,7,False
7338,6,5,9,5,1,False
7339,0,0,0,0,9,False
7340,13,34,80,72,11,False
7342,19,80,491,334,129,False
7343,19,27,77,57,7,False
7344,19,36,151,106,9,False
7346,11,25,43,36,5,False
7347,13,25,59,49,9,False
7348,20,44,157,111,47,False
7349,19,42,330,228,89,False
7350,12,16,30,26,7,False
7351,12,35,72,62,9,False
7352,16,29,130,91,29,False
7353,16,15,42,23,5,False
7354,16,17,52,33,15,False
7355,19,24,76,55,13,False
7356,14,19,47,34,6,False
7357,14,12,29,19,3,False
7358,20,31,183,112,59,False
7359,19,18,51,32,11,False
7360,15,18,53,40,7,False
7361,19,23,78,50,19,False
7362,10,17,32,29,5,False
7363,14,24,89,68,17,False
7364,16,17,41,28,5,False
7365,18,18,55,36,11,False
7367,10,7,51,34,9,False
7368,20,35,243,165,63,False
7369,22,34,250,164,73,False
7370,24,31,110,73,25,False
7371,16,20,47,32,6,False
7372,12,20,39,30,3,False
7373,12,24,51,41,3,False
7374,12,19,35,27,3,False
7375,12,18,33,25,3,False
7376,19,27,245,146,89,False
7377,13,19,39,32,7,False
7379,20,30,128,81,35,False
7380,12,19,75,46,9,False
7381,16,20,49,34,5,False
7382,16,25,67,49,7,False
7383,19,24,103,63,29,False
7384,16,25,69,50,7,False
7385,16,23,64,47,9,False
7386,7,5,9,6,1,False
7387,7,5,9,6,1,False
7388,8,10,13,11,3,False
7390,25,32,168,94,18,False
7391,14,23,109,72,7,False
7392,5,4,6,4,1,False
7393,20,39,152,100,13,False
7394,20,44,184,108,19,False
7395,15,22,102,53,7,False
7396,26,59,267,156,40,False
7397,0,0,0,0,25,False
7398,8,8,17,11,3,False
7399,19,20,59,36,9,False
